No,Concept,Subcategory,ID,Tool-ID,Description,Table_name_1,Column_name_1,Table_name_2,Column_name_2,Achilles_P/S,Achilles analysis_id,삭제 Tool_ID,Description,Table_name_1,Column_name_1,Table_name_2,Column_name_2,Achilles_P/S,Achilles analysis_id,,,,,,,,,,,,
,,,,,,Dev_specimen,patno,visit_id,ordcode,tiss_cd,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,patno,visit_id,ordcode,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_clinicanote,patno,visit_id,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_observation,patno,visit_id,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,patno,visit_id,ordcode,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_cost ,patno,visit_id,ordcode,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-27,s2-55,진단정보 없이 기록이 발생 할 수 없음 ,Dev_diagnosis ,patno,meddate,diagcode,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,patno,meddate,ordcode,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,patno,meddate,ordcode,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,patno,meddate,ordcode,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,patno,meddate,ordcode,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_clinicanote,ptnt_no,med_date,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_observation,ptnt_no,med_date,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,patno,meddate,ordcode,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-28,s2-56,"DC, PRN처방은 원처방보다 기록 발생률이 낮아야 함 ",Dev_procedure,patno,ordcode,DCYN,include_yn ,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,patno,ordcode,DCYN,include_yn ,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,patno,ordcode,DCYN,include_yn ,,,,,,,,,,,,,,,,,,,,,
,,,DP2-29,s2-58,나이가 음수 값임 ,Dev_person ,patno,btdt,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_provider,provider_id,year_of_birth,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-30,s2-61,검사결과 중 기계적 오류 값은 없어야 함  ,Dev_measurement,ordcode,num_rslt,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-31,s2-62,청구 금액은 -가 될 수 없음 ,Dev_cost ,patno,hspt_adl_amt,prsc_unpr_amt,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-32,s2-63,응급->입원으로 합쳐진 수는 대상 응급의 수와 같아야 함,Dev_visitdeatil,patfg,ertime,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-33,s2-66,이전 방문 기록이 일치하는가?,Dev_visitdetail,patno,patfg,preceeding_visit,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-34,s2-70,통원 수술의 경우 재원일수가 1일 이상 될 수 없음 ,Dev_visit_detail,patno,patfg,visit_date,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_diagnosis ,patno,patfg,meddate,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,patno,patfg,orddate,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,patno,patfg,orddate,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,patno,patfg,orddate,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,patno,patfg,orddate,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_clinicanote,ptnt_no,cln_typ,frm_dt,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_observation,ptnt_no,cln_typ,frm_dt,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_cost ,patno,meddate,orddate,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,patno,meddate,orddate,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-35,s2-71,첫 방문일 경우 Preceeding visit은 존재 할 수 없음 ,Dev_visitdetail,patno,visitdate,preceding_visit,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-36,s2-72,퇴원약이 아닌 경우 Daysupply가 2일 이상 될 수 없음 ,Dev_visitdeatil,patno,visit_date,dsch_date,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,patno,orddate,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-37,s2-73,입원환자의 경우 확정진단이 1개 이상 있어야 함 ,Dev_visitdetail,patno,patfg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_diagnosis ,patno,patfg,main_yn ,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-38,s2-74,환자수에 비해 프로바이더의 비율이 적음 ,Dev_person ,patno,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_provider,provider_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_diagnosis ,patno,provider_id,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,patno,provider_id,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,patno,provider_id,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,patno,provider_id,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,patno,provider_id,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_clinicanote,patno,provider_id,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_observation,patno,provider_id,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,patno,provider_id,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-39,s2-75,재원일수는 180일 이상 될 수 없음 ,Dev_visitdetail,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_period,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_payer,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-40,s2-77,Quantity is not negative ,Dev_drug,ordcode,quantity,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,ordcode,quantity,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,ordcode,quantity,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,ordcode,quantity,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-41,s2-78,태어나기 이전 사망 할 수 없음 ,Dev_death,patno,diedate,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_person ,patno,btdt,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-42,s2-79,약물의 경우 횟수가 10회 이상일 수 없음 ,Dev_drug,patno,cnt ,ordcode,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-43,s2-87,입원환자는 입원기록지가 존재해야함 ,Dev_note,ptnt_no,frm_nm,cln_typ,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-44,s2-88,입원환자는 Progress기록이 존재해야함 ,Dev_note,ptnt_no,frm_nm,cln_typ,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-45,s2-89,입원환자는 퇴원기록지가 있어야함,Dev_note,ptnt_no,frm_nm,cln_typ,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-46,s2-90,불출량-반납량은 실수량과 같아야함 ,Dev_drug,ordcode,cnt ,outqty,retnqty,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,ordcode,cnt ,outqty,retnqty,,,,,,,,,,,,,,,,,,,,,
,,,DP2-47,s2-91,CNT > 0 ,Dev_drug,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_proedure,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-48,s2-92,응급->입원 인경우 ADMTIME은 ERTIME과 같거나 뒤여야함 ,Dev_visit_detail,visit_date,ertime,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-49,s2-94,입원 후 24시간 내 admission note가 있어야함 ,Dev_visitdetail,patno,patfg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_note,ptnt_no,frm_nm,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-50,s2-95,퇴원 시 Discharge note가 있어야함 ,Dev_visitdetail,patno,patfg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_note,ptnt_no,frm_nm,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-51,s2-103,Day는 0이 될 수 없음 day > 0 ,Dev_drug,Rday,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,Rday,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,Rday,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,Rday,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-52,s2-106,ZIPCD는 5자리 이상 될 수 없음 ,Dev_person ,zip_cd,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_siteinfo ,zip_cd,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP2-53,s2-27,기록지의 데이터의 밀도는 평균 이상이어야함 ,Dev_note, frm_nm,txt_data,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_obvservation,frm_nm,txt_data,,,,,,,,,,,,,,,,,,,,,,,
,Plausibility,Uniqueness,DP3-1,s1-1,원본 테이블에 대해서 Row count를 수행,all table,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP3-2,s2-1,각 테이블의 주키는 중복 될 수 없음(Primary key ),Dev_person ,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Patno ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_provider,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Povider_id ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_siteinfo ,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Site_cd,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_death,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_visitdetail,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_diagnosis ,Unq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_observation,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_clinicanote,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Frmcln_key ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_cost ,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_payer,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_mapped,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ordcode,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_period,Uniq_no ,,,,,,,,,,,,,,,,,,,,,,,,
,,,DP3-3,s2-2,"환자별 식별 대체키는 중복 될수 없음 ( Primary key, Alternate key)",Dev_person ,Patno,Btdt,Sex,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_Proider,provider_id,Resno1,Sex,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_mapped,Tbnm,Ordcode,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_death,Patno,Diedate,diedadrs,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_diagnosis ,patno,meddate,seqno,diagcode,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_visitdeatil,patno,visit_date,dsch_date,med_dept,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_period,patno,op_start_dt,op_enddt,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,patno,meddate,orddate,ordseqno ,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,patno,meddate,orddate,ordseqno ,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,patno,collect_dt,ordcode,spcseq,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,patno,meddate,orddate,ordseqno,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_clinicanote,ptnt_no,frm_dt,frmcln_key,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_observation,ptnt_no,frm_dt,frmcln_key ,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_cost ,patno,meddate,orddate,ordcode,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,patno,meddate,orddate,ordseqno,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_payer,patno,meddate,orddate,sugatyp ,,,,,,,,,,,,,,,,,,,,,
,,,DP3-4,s2-3,데이터는 중복 될 수 없음 ,Dev_person ,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_Proider,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_mapped,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_death,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_diagnosis ,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_visitdeatil,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_period,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_procedure,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_measurement,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_clinicanote,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_observation,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_cost ,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_drug,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_siteinfo ,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_payer,count(*),distinct count(*),,,,,,,,,,,,,,,,,,,,,,,
,Conformance,value,DF1-1,1,"check for non-zero counts from checks of improper data (invalid ids, out-of-bound data, inconsistent dates)",person,person_id,provider,provider_id,,7,,,,,,,,,,,,,,,,,,,,
,,,,,,person,person_id,location,location_id,,8,,,,,,,,,,,,,,,,,,,,
,,,,,,person,person_id,care_site,care_site_id,,9,,,,,,,,,,,,,,,,,,,,
,,,,,,observation_period,person_id,person,person_id,,118,,,,,,,,,,,,,,,,,,,,
,,,,,,visit_occurrence,person_id,person,person_id,,207,,,,,,,,,,,,,,,,,,,,
,,,,,,visit_occurrence,person_id,care_site,care_site_id,,210,,,,,,,,,,,,,,,,,,,,
,,,,,,provider,provider_id,care_site,care_site_id,,302,,,,,,,,,,,,,,,,,,,,
,,,,,,condition_occurrence,person_id,person,person_id,,409,,,,,,,,,,,,,,,,,,,,
,,,,,,condition_occurrence,person_id,provider,provider_id,,412,,,,,,,,,,,,,,,,,,,,
,,,,,,condition_occurrence,person_id,visit_occurrence,visit_occurrence_id,,413,,,,,,,,,,,,,,,,,,,,
,,,,,,death,person_id,person,person_id,,509,,,,,,,,,,,,,,,,,,,,
,,,,,,procedure_occurrence,person_id,person,person_id,,609,,,,,,,,,,,,,,,,,,,,
,,,,,,procedure_occurrence,person_id,provider,provider_id,,612,,,,,,,,,,,,,,,,,,,,
,,,,,,procedure_occurrence,person_id,visit_occurrence,visit_occurrence_id,,613,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_exposure,person_id,person,person_id,,709,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_exposure,person_id,provider,provider_id,,712,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_exposure,person_id,visit_occurrence,visit_occurrence_id,,713,,,,,,,,,,,,,,,,,,,,
,,,,,,observation ,person_id,person,person_id,,809,,,,,,,,,,,,,,,,,,,,
,,,,,,observation,person_id,provider,provider_id,,812,,,,,,,,,,,,,,,,,,,,
,,,,,,observation,person_id,visit_occurrence,visit_occurrence_id,,813,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_era,person_id,person,person_id,,908,,,,,,,,,,,,,,,,,,,,
,,,,,,condition_era,person_id,person,person_id,,1008,,,,,,,,,,,,,,,,,,,,
,,,,,,observation,person_id,,,,814,,,,,,,,,,,,,,,,,,,,
,,,,,,cost,cost_id,drug_exposure,,,1500,,,,,,,,,,,,,,,,,,,,
,,,,,,cost,cost_id,procedure_occurrence,,,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,cost,cost_id,payer_plan_period,,,1601,,,,,,,,,,,,,,,,,,,,
,,,DF1-2,AA-005,identifies concept ids not in prescribed set of vocabularies,Condition_Occurrence,condition_concept_id,,,,,4,invalid concept_id : concepts in data are not in vocabulary,condition_occurrence,person_id,condition_occurrence,condition_concept_id,,400,s2-11,코드는 유효해야함 ,,,,,,,,,,
,,,,,,Death,cause_concept_id,,,,,,,death,person_id,death,cause_concept_id,,500,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,procedure_concept_id,,,,,,,procedure_occurrence,person_id,procedure_occurrence,procedure_concept_id,,600,,,Dev_procedure,,,,,,,,,
,,,,,,Drug_Exposure,drug_concept_id,,,,,,,drug_ecposure,person_id,drug_exposure,drug_concept_id,,700,,,Dev_drug,,,,,,,,,
,,,,,,Measurement,measurement_concept_id,,,,,5,invalid type concept_id : concepts in data are not in vocabulary,measurement,person_id,measurement,"measurement_concept_id, measurement_type_concept_id",,1805,,,Dev_measurement,,,,,,,,,
,,,,,,Condition_Occurrence,condition_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,procedure_source_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Device_Exposure,device_concept_id,,,,,s2-11,코드는 유효해야함 ,Dev_device,,,,,,,,,,,,,,,,,
,,,,4,invalid concept_id : concepts in data are not in vocabulary,person,person_id,person,gender_concept_id,,2,,,,,,,,,,,,,,,,,,,,
,,,,,,person,person_id,person,race_concetp_id,,4,,,,,,,,,,,,,,,,,,,,
,,,,,,person,person_id,person,ethnicity_concept_id,,5,,,,,,,,,,,,,,,,,,,,
,,,,,,visit_occurrence,person_id,visit_occurrence,visit_concept_id,,200,,,,,,,,,,,,,,,,,,,,
,,,,,,provider,provider_id,provider,specialty_concept_id,,301,,,,,,,,,,,,,,,,,,,,
,,,,,,death,person_id,death,death_type_concept_id,,505,,,,,,,,,,,,,,,,,,,,
,,,,,,observation,person_id,observation,observation_concept_id,,800,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_era,person_id,drug_era,drug_concept_id,,900,,,,,,,,,,,,,,,,,,,,
,,,,,,condition_era,person_id,condition_era,condition_concept_id,,1000,,,,,,,,,,,,,,,,,,,,
,,,,,,cost,cost_id,cost,revenue_code_concept_id,,1610,,,,,,,,,,,,,,,,,,,,
,,,,5,invalid type concept_id : concepts in data are not in vocabulary,condition_occurrence,person_id,condition_occurrence,"condition_concept_id, condition_type_concept_id",,405,,,,,,,,,,,,,,,,,,,,
,,,,,,procedure_occurrence,person_id,procedure_occurrence,"procedure_concept_id, procedure_type_concept_id",,605,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_exposure,person_id,drug_exposure,"drug_concept_id, drug_type_concept_id",,705,,,,,,,,,,,,,,,,,,,,
,,,,,,observation,person_id,observation,"observation_concept_id, observation_type_concept_id",,805,s2-11,코드는 유효해야함 ,Dev_observation,,,,,,,,,,,,,,,,,
,,,,s2-11,코드는 유효해야함 ,Dev_mapped,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_specimen,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_cost ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_note,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_siteinfo ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DF1-3,6,WARNING: data with unmapped concept,person,person_id,person,gender_concept_id,,2,AA-002,identifies concept ids that are not in pre-defined set of concept ids,Person,gender_concept_id,,,,,,,,,,,,,,,,
,,,,,,person,person_id,person,race_concetp_id,,4,,,Person,race_concept_id,,,,,,,,,,,,,,,,
,,,,,,person,person_id,person,ethnicity_concept_id,,5,,,Person,ethnicity_concept_id,,,,,,,,,,,,,,,,
,,,,,,visit_occurrence,person_id,visit_occurrence,visit_concept_id,,200,,,Visit_Occurrence,visit_concept_id,,,,,,,,,,,,,,,,
,,,,,,provider,provider_id,provider,specialty_concept_id,,301,,,Provider,specialty_concept_id,,,,,,,,,,,,,,,,
,,,,,,condition_occurrence,person_id,condition_occurrence,condition_concept_id,,400,,,,,,,,,,,,,,,,,,,,
,,,,,,death,person_id,death,cause_concept_id,,500,,,,,,,,,,,,,,,,,,,,
,,,,,,death,person_id,death,death_type_concept_id,,505,,,Death,death_type_concept_id,,,,,,,,,,,,,,,,
,,,,,,procedure_occurrence,person_id,procedure_occurrence,procedure_concept_id,,600,,,,,,,,,,,,,,,,,,,,
,,,,,,drug_ecposure,person_id,drug_exposure,drug_concept_id,,700,,,,,,,,,,,,,,,,,,,,
,,,,,,observation,person_id,observation,observation_concept_id,,800,,,Observation,observation_concept_id,,,,,,,,,,,,,,,,
,,,,,,drug_era,person_id,drug_era,drug_concept_id,,900,,,,,,,,,,,,,,,,,,,,
,,,,,,condition_era,person_id,condition_era,condition_concept_id,,1000,,,,,,,,,,,,,,,,,,,,
,,,,,,cost,cost_id,cost,revenue_code_concept_id,,1610,,,,,,,,,,,,,,,,,,,,
,,,,,,provider,provider_id,provider,specialty_concept_id,,301,,,,,,,,,,,,,,,,,,,,
,,,,AA-002,identifies concept ids that are not in pre-defined set of concept ids,Person,language_concept_id,,,,,s2-17,개념이 불분명한 코드,,,,,,,,,,,,,,,,,,
,,,,,,Visit_Occurrence,visit_type_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Provider,gender_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Death,death_impute_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Care_Site,place_of_service_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Care_Site,specialty_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,condition_type_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,condition_status_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Condition_Occurrence,poa_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,modifier_concept_id,,,,,,,Dev_procedure,,,,,,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,procedure_type_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,observation_type_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,value_as_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,qualifier_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Observation,unit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,drug_type_concept_id,,,,,,,Dev_drug,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,route_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,dose_unit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drug_Exposure,dispense_as_written_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_concept_id,,,,,,,Dev_measurement,,,,,,,,,,,,,,,,,
,,,,,,Measurement,measurement_type_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,operator_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,value_as_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,unit_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,range_low_operator_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,range_high_operator_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,priority_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Measurement,specimen_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fact_relationship,relationship_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fact_relationship,domain_concept_id_1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fact_relationship,domain_concept_id_2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Device_Exposure,device_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Device_Exposure,device_type_concept_id,,,,,,,,,,,,,,,,,,,,,,,,
,,,,s2-17,개념이 불분명한 코드,Dev_specimen,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_device,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_cost ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dev_mapped,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DF1-4,AA-007,identifies source values and concept ids that are incorrectly mapped,Person,gender_concept_id,,,,,7,concept from the wrong vocabulary(gender) : concepts in data are not in correct vocabulary,person,person_id,person,gender_concept_id,,2,s2-12,잘못된 도메인에 적재된 코드 ,,,,,,,,,,
,,,,,,Drug_Exposure,drug_concept_id,,,,,,,drug_exposure,person_id,drug_exposure,drug_concept_id,,701,,,Dev_drug,,,,,,,,,
,,,,,,Person,race_concept_id,,,,,8,concept from the wrong vocabulary(race) : concepts in data are not in correct vocabulary,person,person_id,person,race_concept_id,,4,,,,,,,,,,,,
,,,,,,Person,ethnicity_concept_id,,,,,9,concept from the wrong vocabulary(ethnicity) : concepts in data are not in correct vocabulary,person,person_id,person,ethnicity_concept_id,,5,,,,,,,,,,,,
,,,,,,Visit_Occurrence,visit_concept_id,,,,,10,concept from the wrong vocabulary(place of service) : concepts in data are not in correct vocabulary,visit_occurrence,person_id,visit_occurrence,visit_concept_id,,202,,,,,,,,,,,,
,,,,,,Provider,specialty_concept_id,,,,,11,concept from the wrong vocabulary(specialty) : concepts in data are not in correct vocabulary,provider,provider_id,provider,specialty_concept_id,,301,,,,,,,,,,,,
,,,,,,Condition_Occurrence,condition_concept_id,,,,,12,"concept from the wrong vocabulary(condition occurrence, era) : concepts in data are not in correct vocabulary",condition_occurrence,person_id,condition_occurrence,condition_concept_id,,400,,,,,,,,,,,,
,,,,,,Procedure_Occurrence,procedure_concept_id,,,,,14,concept from the wrong vocabulary(procedure) : concepts in data are not in correct vocabulary,procedure_occurrence,person_id,procedure_occurrence,procedure_concept_id,,600,,,Dev_procedure,,,,,,,,,
,,,,,,Observation,observation_concept_id,,,,,17,concept from the wrong vocabulary(revenue code) : concepts in data are not in correct vocabulary,observation,person_id,observation,observation_concept_id,,801,,,,,,,,,,,,
